,RACE,AMOUNT_NEEDED_TO_MEET_HOUSEHOLD_FOOD_NEED,FOODSTAMPS_AMT_PERMONTH,HOUSEHOLD_PURCHASES_RESTAURANTS,HOUSEHOLD_PURCHASES_GROCERIES,FAMILY_INCOME,NUMBER_OWN_CHILDREN,YEAR
388,,,,30.0,,,1.0,2020
389,,,,30.0,,,0.0,2020
400,,,,20.0,,,0.0,2020
404,,,,20.0,,,0.0,2020
405,,,,20.0,,,0.0,2020
413,,,,60.0,,,2.0,2020
414,,,,60.0,,,2.0,2020
415,,,,60.0,,,0.0,2020
416,,,,60.0,,,0.0,2020
418,,,,30.0,,,0.0,2020
419,,,,30.0,,,0.0,2020
421,,,,20.0,,,0.0,2020
422,,,,20.0,,,0.0,2020
428,,,,60.0,,,0.0,2020
429,,,,60.0,,,0.0,2020
430,,,,50.0,,,0.0,2020
431,,,,50.0,,,0.0,2020
432,,,,30.0,,,0.0,2020
437,,,,90.0,,,1.0,2020
438,,,,90.0,,,0.0,2020
439,,,,90.0,,,0.0,2020
470,,,,20.0,,,0.0,2020
471,,,,20.0,,,0.0,2020
472,,,,20.0,,,0.0,2020
476,,,,60.0,,,0.0,2020
477,,,,60.0,,,0.0,2020
479,,,,80.0,,,0.0,2020
480,,,,100.0,,,0.0,2020
481,,,,10.0,,,0.0,2020
484,,,,30.0,,,0.0,2020
487,,,,30.0,,,0.0,2020
498,,,,70.0,,,0.0,2020
499,,,,70.0,,,0.0,2020
506,,,,30.0,,,0.0,2020
507,,,,30.0,,,0.0,2020
511,,,,60.0,,,0.0,2020
512,,,,60.0,,,0.0,2020
513,,,,30.0,,,0.0,2020
515,,,,40.0,,,2.0,2020
516,,,,40.0,,,2.0,2020
517,,,,40.0,,,0.0,2020
518,,,,40.0,,,0.0,2020
521,,,,60.0,,,0.0,2020
522,,,,60.0,,,0.0,2020
532,,,,200.0,,,0.0,2020
533,,,,200.0,,,0.0,2020
546,,,,40.0,,,0.0,2020
547,,,,40.0,,,0.0,2020
553,,,,20.0,,,0.0,2020
554,,,,20.0,,,1.0,2020
555,,,,20.0,,,1.0,2020
556,,,,20.0,,,0.0,2020
569,,,,100.0,,,0.0,2020
570,,,,100.0,,,0.0,2020
585,,,,30.0,,,0.0,2020
588,,,,100.0,,,0.0,2020
589,,,,100.0,,,0.0,2020
592,,,,20.0,,,0.0,2020
593,,,,20.0,,,1.0,2020
594,,,,20.0,,,0.0,2020
595,,,,20.0,,,0.0,2020
605,,,,50.0,,,1.0,2020
606,,,,50.0,,,1.0,2020
607,,,,50.0,,,0.0,2020
613,,,,20.0,,,0.0,2020
630,,,,70.0,,,0.0,2020
631,,,,70.0,,,0.0,2020
632,,,,70.0,,,0.0,2020
633,,,,70.0,,,0.0,2020
637,,,,50.0,,,0.0,2020
638,,,,40.0,,,0.0,2020
639,,,,40.0,,,0.0,2020
640,,,,30.0,,,0.0,2020
641,,,,30.0,,,0.0,2020
642,,,,40.0,,,0.0,2020
643,,,,40.0,,,0.0,2020
644,,,,40.0,,,0.0,2020
647,,,,20.0,,,0.0,2020
657,,,,80.0,,,0.0,2020
658,,,,80.0,,,0.0,2020
662,,,,50.0,,,2.0,2020
663,,,,50.0,,,2.0,2020
664,,,,50.0,,,0.0,2020
665,,,,50.0,,,0.0,2020
668,,,,100.0,,,1.0,2020
669,,,,100.0,,,1.0,2020
670,,,,100.0,,,0.0,2020
679,,,,80.0,,,0.0,2020
680,,,,80.0,,,0.0,2020
681,,,,80.0,,,0.0,2020
682,,,,50.0,,,3.0,2020
683,,,,50.0,,,3.0,2020
684,,,,50.0,,,0.0,2020
685,,,,50.0,,,0.0,2020
686,,,,50.0,,,0.0,2020
694,,,,100.0,,,2.0,2020
695,,,,100.0,,,2.0,2020
696,,,,100.0,,,0.0,2020
697,,,,100.0,,,0.0,2020
701,,,,20.0,,,0.0,2020
713,,,,30.0,,,1.0,2020
714,,,,30.0,,,0.0,2020
716,,,,20.0,,,0.0,2020
717,,,,20.0,,,0.0,2020
722,,,,30.0,,,0.0,2020
724,,,,4.0,,,2.0,2020
725,,,,4.0,,,1.0,2020
726,,,,4.0,,,0.0,2020
727,,,,4.0,,,0.0,2020
740,,,,20.0,,,0.0,2020
743,,,,20.0,,,0.0,2020
744,,,,20.0,,,0.0,2020
753,,,,20.0,,,0.0,2020
754,,,,20.0,,,0.0,2020
769,,,,30.0,,,0.0,2020
770,,,,30.0,,,0.0,2020
771,,,,30.0,,,1.0,2020
772,,,,30.0,,,0.0,2020
773,,,,30.0,,,0.0,2020
774,,,,30.0,,,0.0,2020
782,,,,50.0,,,0.0,2020
783,,,,50.0,,,0.0,2020
784,,,,10.0,,,0.0,2020
785,,,,10.0,,,0.0,2020
786,,,,50.0,,,0.0,2020
795,,,,40.0,,,0.0,2020
796,,,,40.0,,,0.0,2020
798,,,,20.0,,,0.0,2020
799,,,,20.0,,,0.0,2020
800,,,,20.0,,,0.0,2020
804,,,,200.0,,,0.0,2020
805,,,,200.0,,,0.0,2020
808,,,,90.0,,,0.0,2020
809,,,,90.0,,,0.0,2020
811,,,,30.0,,,0.0,2020
823,,,,50.0,,,1.0,2020
824,,,,50.0,,,1.0,2020
825,,,,50.0,,,0.0,2020
826,,,,50.0,,,0.0,2020
828,,,,200.0,,,3.0,2020
829,,,,200.0,,,3.0,2020
830,,,,200.0,,,0.0,2020
831,,,,200.0,,,0.0,2020
832,,,,200.0,,,0.0,2020
836,,,,20.0,,,0.0,2020
837,,,,80.0,,,0.0,2020
838,,,,80.0,,,0.0,2020
839,,,,30.0,,,1.0,2020
840,,,,30.0,,,1.0,2020
841,,,,30.0,,,0.0,2020
842,,,,80.0,,,1.0,2020
843,,,,80.0,,,1.0,2020
844,,,,80.0,,,0.0,2020
850,,,,30.0,,,0.0,2020
851,,,,30.0,,,0.0,2020
852,,,,20.0,,,0.0,2020
853,,,,70.0,,,0.0,2020
854,,,,70.0,,,0.0,2020
855,,,,70.0,,,0.0,2020
856,,,,70.0,,,0.0,2020
859,,,,40.0,,,0.0,2020
860,,,,40.0,,,0.0,2020
861,,,,40.0,,,0.0,2020
862,,,,40.0,,,0.0,2020
866,,,,20.0,,,0.0,2020
869,,,,40.0,,,0.0,2020
870,,,,40.0,,,0.0,2020
871,,,,40.0,,,0.0,2020
875,,,,50.0,,,0.0,2020
876,,,,50.0,,,0.0,2020
877,,,,50.0,,,0.0,2020
878,,,,50.0,,,0.0,2020
879,,,,200.0,,,0.0,2020
880,,,,200.0,,,0.0,2020
881,,,,200.0,,,0.0,2020
882,,,,200.0,,,0.0,2020
883,,,,200.0,,,0.0,2020
884,,,,30.0,,,0.0,2020
885,,,,30.0,,,0.0,2020
886,,,,40.0,,,0.0,2020
887,,,,40.0,,,0.0,2020
911,,,,60.0,,,0.0,2020
912,,,,100.0,,,1.0,2020
913,,,,100.0,,,1.0,2020
914,,,,100.0,,,0.0,2020
919,,,,60.0,,,0.0,2020
928,,,,40.0,,,0.0,2020
929,,,,40.0,,,0.0,2020
934,,,,80.0,,,1.0,2020
935,,,,80.0,,,1.0,2020
936,,,,80.0,,,0.0,2020
937,,,,80.0,,,0.0,2020
942,,,,20.0,,,0.0,2020
943,,,,20.0,,,0.0,2020
945,,,,50.0,,,1.0,2020
946,,,,50.0,,,1.0,2020
947,,,,50.0,,,0.0,2020
948,,,,50.0,,,0.0,2020
949,,,,60.0,,,0.0,2020
950,,,,60.0,,,0.0,2020
956,,,,30.0,,,0.0,2020
957,,,,30.0,,,0.0,2020
958,,,,30.0,,,0.0,2020
963,,,,50.0,,,0.0,2020
969,,,,20.0,,,0.0,2020
970,,,,20.0,,,1.0,2020
971,,,,20.0,,,1.0,2020
972,,,,20.0,,,0.0,2020
975,,,,20.0,,,0.0,2020
981,,,,60.0,,,2.0,2020
982,,,,60.0,,,2.0,2020
983,,,,60.0,,,0.0,2020
984,,,,60.0,,,0.0,2020
990,,,,20.0,,,0.0,2020
991,,,,30.0,,,0.0,2020
996,,,,20.0,,,0.0,2020
997,,,,20.0,,,0.0,2020
1001,,,,80.0,,,0.0,2020
1002,,,,80.0,,,1.0,2020
1003,,,,80.0,,,0.0,2020
1004,,,,150.0,,,3.0,2020
1005,,,,150.0,,,0.0,2020
1006,,,,150.0,,,0.0,2020
1007,,,,150.0,,,0.0,2020
1008,,,,4.0,,,0.0,2020
1010,,,,30.0,,,0.0,2020
1011,,,,30.0,,,0.0,2020
1012,,,,30.0,,,0.0,2020
1013,,,,30.0,,,0.0,2020
1016,,,,100.0,,,2.0,2020
1017,,,,100.0,,,2.0,2020
1018,,,,100.0,,,0.0,2020
1019,,,,100.0,,,0.0,2020
1021,,,,100.0,,,2.0,2020
1022,,,,100.0,,,0.0,2020
1023,,,,100.0,,,0.0,2020
1037,,,,200.0,,,1.0,2020
1038,,,,200.0,,,0.0,2020
1039,,,,200.0,,,0.0,2020
1040,,,,200.0,,,0.0,2020
1041,,,,30.0,,,2.0,2020
1042,,,,30.0,,,2.0,2020
1043,,,,30.0,,,0.0,2020
1044,,,,30.0,,,0.0,2020
1045,,,,20.0,,,0.0,2020
1053,,,,10.0,,,0.0,2020
1054,,,,10.0,,,0.0,2020
1055,,,,50.0,,,1.0,2020
1056,,,,50.0,,,0.0,2020
1068,,,,30.0,,,3.0,2020
1069,,,,30.0,,,0.0,2020
1070,,,,30.0,,,0.0,2020
1071,,,,30.0,,,0.0,2020
1072,,,,30.0,,,0.0,2020
1073,,,,30.0,,,0.0,2020
1090,,,,100.0,,,0.0,2020
1091,,,,100.0,,,0.0,2020
1092,,,,100.0,,,2.0,2020
1093,,,,100.0,,,0.0,2020
1094,,,,100.0,,,0.0,2020
1116,,,,10.0,,,0.0,2020
1117,,,,10.0,,,0.0,2020
1139,,,,10.0,,,0.0,2020
1150,,,,20.0,,,0.0,2020
1151,,,,20.0,,,0.0,2020
1156,,,,10.0,,,0.0,2020
1157,,,,10.0,,,0.0,2020
1159,,,,100.0,,,0.0,2020
1164,,,,30.0,,,0.0,2020
1165,,,,30.0,,,0.0,2020
1173,,,,30.0,,,0.0,2020
1174,,,,30.0,,,0.0,2020
1195,,,,30.0,,,0.0,2020
1196,,,,30.0,,,0.0,2020
1204,,,,20.0,,,2.0,2020
1205,,,,20.0,,,0.0,2020
1206,,,,20.0,,,0.0,2020
1216,,,,4.0,,,0.0,2020
1217,,,,4.0,,,0.0,2020
1218,,,,4.0,,,0.0,2020
1228,,,,40.0,,,0.0,2020
1229,,,,40.0,,,0.0,2020
1230,,,,40.0,,,0.0,2020
1232,,,,30.0,,,0.0,2020
1233,,,,30.0,,,0.0,2020
1234,,,,40.0,,,0.0,2020
1235,,,,40.0,,,0.0,2020
1236,,,,40.0,,,0.0,2020
1242,,,,50.0,,,0.0,2020
1246,,,,30.0,,,0.0,2020
1247,,,,30.0,,,0.0,2020
1248,,,,30.0,,,0.0,2020
1254,,,,40.0,,,0.0,2020
1255,,,,40.0,,,0.0,2020
1256,,,,60.0,,,0.0,2020
1257,,,,60.0,,,3.0,2020
1258,,,,60.0,,,0.0,2020
1259,,,,60.0,,,0.0,2020
1260,,,,60.0,,,0.0,2020
1261,,,,40.0,,,0.0,2020
1264,,,,100.0,,,2.0,2020
1265,,,,100.0,,,0.0,2020
1266,,,,100.0,,,0.0,2020
1267,,,,100.0,,,0.0,2020
1272,,,,200.0,,,0.0,2020
1273,,,,200.0,,,0.0,2020
1274,,,,40.0,,,1.0,2020
1275,,,,40.0,,,1.0,2020
1276,,,,40.0,,,0.0,2020
1278,,,,30.0,,,0.0,2020
1279,,,,30.0,,,0.0,2020
1280,,,,10.0,,,0.0,2020
1289,,,,30.0,,,0.0,2020
1290,,,,40.0,,,1.0,2020
1291,,,,40.0,,,0.0,2020
1292,,,,40.0,,,0.0,2020
1298,,,,40.0,,,0.0,2020
1299,,,,40.0,,,0.0,2020
1304,,,,10.0,,,0.0,2020
1314,,,,40.0,,,0.0,2020
1315,,,,40.0,,,0.0,2020
1316,,,,100.0,,,0.0,2020
1317,,,,70.0,,,0.0,2020
1318,,,,70.0,,,0.0,2020
1322,,,,40.0,,,0.0,2020
1323,,,,40.0,,,0.0,2020
1337,,,,10.0,,,0.0,2020
1338,,,,10.0,,,0.0,2020
1344,,,,30.0,,,0.0,2020
1345,,,,30.0,,,0.0,2020
1346,,,,30.0,,,0.0,2020
1353,,,,30.0,,,1.0,2020
1354,,,,30.0,,,0.0,2020
1355,,,,30.0,,,0.0,2020
1356,,,,140.0,,,0.0,2020
1357,,,,140.0,,,0.0,2020
1370,,,,4.0,,,0.0,2020
1371,,,,4.0,,,0.0,2020
1372,,,,4.0,,,0.0,2020
1373,,,,4.0,,,0.0,2020
1376,,,,10.0,,,2.0,2020
1377,,,,10.0,,,0.0,2020
1378,,,,10.0,,,0.0,2020
1383,,,,70.0,,,0.0,2020
1384,,,,70.0,,,0.0,2020
1385,,,,70.0,,,0.0,2020
1386,,,,70.0,,,0.0,2020
1387,,,,70.0,,,0.0,2020
1388,,,,70.0,,,0.0,2020
1389,,,,70.0,,,0.0,2020
1391,,,,200.0,,,0.0,2020
1392,,,,200.0,,,0.0,2020
1393,,,,200.0,,,0.0,2020
1394,,,,200.0,,,0.0,2020
1395,,,,200.0,,,0.0,2020
1396,,,,200.0,,,0.0,2020
1397,,,,200.0,,,0.0,2020
1400,,,,100.0,,,2.0,2020
1401,,,,100.0,,,2.0,2020
1402,,,,100.0,,,0.0,2020
1403,,,,100.0,,,0.0,2020
1417,,,,20.0,,,0.0,2020
1418,,,,20.0,,,0.0,2020
1426,,,,40.0,,,0.0,2020
1427,,,,50.0,,,1.0,2020
1428,,,,50.0,,,1.0,2020
1429,,,,50.0,,,0.0,2020
1431,,,,60.0,,,3.0,2020
1432,,,,60.0,,,3.0,2020
1433,,,,60.0,,,0.0,2020
1434,,,,60.0,,,0.0,2020
1435,,,,60.0,,,0.0,2020
1436,,,,60.0,,,0.0,2020
1449,,,,20.0,,,0.0,2020
1478,,,,50.0,,,0.0,2020
1490,,,,100.0,,,1.0,2020
1491,,,,100.0,,,1.0,2020
1492,,,,100.0,,,0.0,2020
1509,,,,50.0,,,1.0,2020
1510,,,,50.0,,,0.0,2020
1514,,,,70.0,,,2.0,2020
1515,,,,70.0,,,2.0,2020
1516,,,,70.0,,,0.0,2020
1517,,,,70.0,,,0.0,2020
1518,,,,40.0,,,0.0,2020
1519,,,,40.0,,,0.0,2020
1520,,,,40.0,,,0.0,2020
1521,,,,40.0,,,0.0,2020
1524,,,,10.0,,,0.0,2020
1525,,,,30.0,,,0.0,2020
1528,,,,80.0,,,1.0,2020
1529,,,,80.0,,,1.0,2020
1530,,,,80.0,,,0.0,2020
1541,,,,20.0,,,0.0,2020
1542,,,,20.0,,,0.0,2020
1567,,,,4.0,,,1.0,2020
1568,,,,4.0,,,0.0,2020
1569,,,,50.0,,,1.0,2020
1570,,,,50.0,,,0.0,2020
1571,,,,50.0,,,0.0,2020
1572,,,,60.0,,,0.0,2020
1573,,,,60.0,,,0.0,2020
1574,,,,20.0,,,0.0,2020
1575,,,,20.0,,,0.0,2020
1591,,,,50.0,,,0.0,2020
1593,,,,10.0,,,0.0,2020
1594,,,,10.0,,,0.0,2020
1595,,,,60.0,,,2.0,2020
1596,,,,60.0,,,2.0,2020
1597,,,,60.0,,,0.0,2020
1598,,,,60.0,,,0.0,2020
1599,,,,100.0,,,0.0,2020
1614,,,,30.0,,,0.0,2020
1615,,,,30.0,,,0.0,2020
1629,,,,100.0,,,2.0,2020
1630,,,,100.0,,,2.0,2020
1631,,,,100.0,,,0.0,2020
1632,,,,100.0,,,0.0,2020
1633,,,,100.0,,,0.0,2020
1634,,,,100.0,,,0.0,2020
1635,,,,100.0,,,0.0,2020
1643,,,,30.0,,,0.0,2020
1644,,,,30.0,,,0.0,2020
1645,,,,50.0,,,0.0,2020
1649,,,,20.0,,,0.0,2020
1658,,,,20.0,,,0.0,2020
1667,,,,60.0,,,1.0,2020
1668,,,,60.0,,,1.0,2020
1669,,,,60.0,,,0.0,2020
1670,,,,60.0,,,0.0,2020
1671,,,,20.0,,,2.0,2020
1672,,,,20.0,,,2.0,2020
1673,,,,20.0,,,0.0,2020
1674,,,,20.0,,,0.0,2020
1689,,,,10.0,,,0.0,2020
1690,,,,10.0,,,0.0,2020
1691,,,,10.0,,,0.0,2020
1692,,,,10.0,,,0.0,2020
1694,,,,80.0,,,2.0,2020
1695,,,,80.0,,,2.0,2020
1696,,,,80.0,,,0.0,2020
1697,,,,80.0,,,0.0,2020
1698,,,,80.0,,,0.0,2020
1699,,,,80.0,,,0.0,2020
1700,,,,80.0,,,0.0,2020
1705,,,,40.0,,,2.0,2020
1706,,,,40.0,,,2.0,2020
1707,,,,40.0,,,0.0,2020
1708,,,,40.0,,,0.0,2020
1709,,,,20.0,,,0.0,2020
1710,,,,20.0,,,0.0,2020
1711,,,,30.0,,,0.0,2020
1712,,,,30.0,,,0.0,2020
1713,,,,30.0,,,2.0,2020
1714,,,,30.0,,,0.0,2020
1715,,,,30.0,,,0.0,2020
1716,,,,30.0,,,0.0,2020
1719,,,,170.0,,,0.0,2020
1720,,,,170.0,,,0.0,2020
1723,,,,50.0,,,1.0,2020
1724,,,,50.0,,,1.0,2020
1725,,,,50.0,,,0.0,2020
1729,,,,10.0,,,0.0,2020
1730,,,,10.0,,,0.0,2020
1731,,,,30.0,,,1.0,2020
1732,,,,30.0,,,1.0,2020
1733,,,,30.0,,,0.0,2020
1737,,,,40.0,,,1.0,2020
1738,,,,40.0,,,0.0,2020
1761,,,,50.0,,,0.0,2020
1762,,,,50.0,,,0.0,2020
1764,,,,50.0,,,0.0,2020
1765,,,,50.0,,,0.0,2020
1769,,,,20.0,,,0.0,2020
1773,,,,20.0,,,0.0,2020
1774,,,,20.0,,,0.0,2020
1775,,,,50.0,,,3.0,2020
1776,,,,50.0,,,3.0,2020
1777,,,,50.0,,,0.0,2020
1778,,,,50.0,,,0.0,2020
1779,,,,50.0,,,0.0,2020
1784,,,,60.0,,,2.0,2020
1785,,,,60.0,,,0.0,2020
1786,,,,60.0,,,0.0,2020
1787,,,,30.0,,,1.0,2020
1788,,,,30.0,,,1.0,2020
1789,,,,30.0,,,0.0,2020
1790,,,,30.0,,,0.0,2020
1791,,,,30.0,,,0.0,2020
1798,,,,80.0,,,0.0,2020
1799,,,,80.0,,,0.0,2020
1800,,,,80.0,,,0.0,2020
1819,,,,40.0,,,2.0,2020
1820,,,,40.0,,,0.0,2020
1821,,,,40.0,,,0.0,2020
1825,,,,80.0,,,0.0,2020
1826,,,,80.0,,,0.0,2020
1834,,,,50.0,,,0.0,2020
1835,,,,50.0,,,0.0,2020
1838,,,,80.0,,,0.0,2020
1839,,,,80.0,,,0.0,2020
1843,,,,50.0,,,0.0,2020
1844,,,,50.0,,,0.0,2020
1845,,,,50.0,,,0.0,2020
1873,,,,100.0,,,0.0,2020
1874,,,,100.0,,,0.0,2020
1875,,,,80.0,,,2.0,2020
1876,,,,80.0,,,2.0,2020
1877,,,,80.0,,,0.0,2020
1878,,,,80.0,,,0.0,2020
1880,,,,40.0,,,0.0,2020
1881,,,,40.0,,,0.0,2020
1882,,,,40.0,,,0.0,2020
1887,,,,200.0,,,2.0,2020
1888,,,,200.0,,,2.0,2020
1889,,,,200.0,,,0.0,2020
1890,,,,200.0,,,0.0,2020
1910,,,,20.0,,,0.0,2020
1911,,,,20.0,,,0.0,2020
1912,,,,20.0,,,0.0,2020
1913,,,,60.0,,,0.0,2020
1914,,,,60.0,,,0.0,2020
1918,,,,30.0,,,0.0,2020
1930,,,,50.0,,,1.0,2020
1931,,,,50.0,,,0.0,2020
1932,,,,40.0,,,0.0,2020
1937,,,,100.0,,,1.0,2020
1938,,,,100.0,,,1.0,2020
1939,,,,100.0,,,0.0,2020
1940,,,,100.0,,,0.0,2020
1941,,,,50.0,,,0.0,2020
1942,,,,50.0,,,0.0,2020
1944,,,,30.0,,,0.0,2020
1945,,,,50.0,,,0.0,2020
1947,,,,50.0,,,0.0,2020
1948,,,,50.0,,,0.0,2020
1949,,,,50.0,,,1.0,2020
1950,,,,50.0,,,0.0,2020
1953,,,,40.0,,,0.0,2020
1954,,,,10.0,,,0.0,2020
1961,,,,30.0,,,0.0,2020
1962,,,,30.0,,,0.0,2020
1965,,,,70.0,,,0.0,2020
1966,,,,20.0,,,0.0,2020
1976,,,,40.0,,,0.0,2020
2001,,,,150.0,,,0.0,2020
2002,,,,150.0,,,0.0,2020
2003,,,,150.0,,,0.0,2020
2004,,,,150.0,,,0.0,2020
2005,,,,150.0,,,0.0,2020
2006,,,,30.0,,,0.0,2020
2015,,,,20.0,,,0.0,2020
2016,,,,20.0,,,0.0,2020
2017,,,,20.0,,,0.0,2020
2018,,,,20.0,,,0.0,2020
2025,,,,50.0,,,0.0,2020
2026,,,,50.0,,,2.0,2020
2027,,,,50.0,,,0.0,2020
2028,,,,50.0,,,0.0,2020
2043,,,,30.0,,,1.0,2020
2044,,,,30.0,,,0.0,2020
2053,,,,40.0,,,2.0,2020
2054,,,,40.0,,,0.0,2020
2055,,,,40.0,,,0.0,2020
2061,,,,20.0,,,1.0,2020
2062,,,,20.0,,,1.0,2020
2063,,,,20.0,,,0.0,2020
2069,,,,40.0,,,0.0,2020
2070,,,,40.0,,,1.0,2020
2071,,,,40.0,,,0.0,2020
2072,,,,40.0,,,0.0,2020
2073,,,,40.0,,,0.0,2020
2074,,,,40.0,,,1.0,2020
2075,,,,20.0,,,0.0,2020
2076,,,,30.0,,,0.0,2020
2080,,,,60.0,,,0.0,2020
2081,,,,60.0,,,0.0,2020
2094,,,,20.0,,,0.0,2020
2095,,,,20.0,,,0.0,2020
2100,,,,100.0,,,0.0,2020
2101,,,,100.0,,,0.0,2020
2105,,,,200.0,,,2.0,2020
2106,,,,200.0,,,2.0,2020
2107,,,,200.0,,,0.0,2020
2108,,,,200.0,,,0.0,2020
2109,,,,20.0,,,0.0,2020
2110,,,,20.0,,,0.0,2020
2114,,,,40.0,,,0.0,2020
2115,,,,40.0,,,0.0,2020
2135,,,,50.0,,,1.0,2020
2136,,,,50.0,,,1.0,2020
2137,,,,50.0,,,0.0,2020
2151,,,,30.0,,,0.0,2020
2152,,,,100.0,,,0.0,2020
2157,,,,100.0,,,2.0,2020
2158,,,,100.0,,,2.0,2020
2159,,,,100.0,,,0.0,2020
2160,,,,100.0,,,0.0,2020
2163,,,,10.0,,,0.0,2020
2164,,,,10.0,,,0.0,2020
2165,,,,50.0,,,0.0,2020
2166,,,,50.0,,,0.0,2020
2171,,,,120.0,,,0.0,2020
2172,,,,120.0,,,0.0,2020
2178,,,,30.0,,,3.0,2020
2179,,,,30.0,,,0.0,2020
2180,,,,30.0,,,0.0,2020
2181,,,,30.0,,,0.0,2020
2182,,,,50.0,,,3.0,2020
2183,,,,50.0,,,3.0,2020
2184,,,,50.0,,,0.0,2020
2185,,,,50.0,,,0.0,2020
2186,,,,50.0,,,0.0,2020
2192,,,,100.0,,,2.0,2020
2193,,,,100.0,,,2.0,2020
2194,,,,100.0,,,0.0,2020
2195,,,,100.0,,,0.0,2020
2200,,,,80.0,,,0.0,2020
2201,,,,80.0,,,0.0,2020
2202,,,,80.0,,,0.0,2020
2203,,,,80.0,,,0.0,2020
2205,,,,150.0,,,0.0,2020
2206,,,,150.0,,,0.0,2020
2211,,,,100.0,,,0.0,2020
2229,,,,30.0,,,3.0,2020
2230,,,,30.0,,,3.0,2020
2231,,,,30.0,,,0.0,2020
2232,,,,30.0,,,0.0,2020
2233,,,,30.0,,,0.0,2020
2263,,,,90.0,,,0.0,2020
2264,,,,90.0,,,0.0,2020
2280,,,,110.0,,,0.0,2020
2281,,,,110.0,,,0.0,2020
2282,,,,110.0,,,0.0,2020
2283,,,,110.0,,,0.0,2020
2284,,,,110.0,,,0.0,2020
2285,,,,110.0,,,0.0,2020
2312,,,,40.0,,,1.0,2020
2313,,,,40.0,,,1.0,2020
2314,,,,40.0,,,0.0,2020
2340,,,,50.0,,,0.0,2020
2346,,,,30.0,,,0.0,2020
2355,,,,200.0,,,0.0,2020
2356,,,,200.0,,,0.0,2020
2368,,,,30.0,,,1.0,2020
2369,,,,30.0,,,1.0,2020
2370,,,,30.0,,,0.0,2020
2373,,,,30.0,,,0.0,2020
2403,,,,20.0,,,0.0,2020
2404,,,,20.0,,,0.0,2020
2409,,,,20.0,,,0.0,2020
2421,,,,20.0,,,2.0,2020
2422,,,,20.0,,,2.0,2020
2423,,,,20.0,,,0.0,2020
2424,,,,20.0,,,0.0,2020
2438,,,,4.0,,,3.0,2020
2439,,,,4.0,,,3.0,2020
2440,,,,4.0,,,0.0,2020
2441,,,,4.0,,,0.0,2020
2442,,,,4.0,,,0.0,2020
2455,,,,20.0,,,2.0,2020
2456,,,,20.0,,,2.0,2020
2457,,,,20.0,,,0.0,2020
2458,,,,20.0,,,0.0,2020
2480,,,,70.0,,,0.0,2020
2483,,,,20.0,,,0.0,2020
2486,,,,40.0,,,1.0,2020
2487,,,,40.0,,,1.0,2020
2488,,,,40.0,,,0.0,2020
2489,,,,40.0,,,0.0,2020
2512,,,,20.0,,,0.0,2020
2513,,,,20.0,,,0.0,2020
1,,,,,50.0,,0.0,2020
2,,,,,90.0,,0.0,2020
3,,,,,90.0,,0.0,2020
5,,,,,100.0,,0.0,2020
6,,,,,100.0,,0.0,2020
7,,,,,130.0,,0.0,2020
8,,,,,130.0,,0.0,2020
10,,,,,100.0,,2.0,2020
11,,,,,100.0,,0.0,2020
12,,,,,100.0,,0.0,2020
30,,,,,30.0,,0.0,2020
31,,,,,30.0,,0.0,2020
32,,,,,110.0,,0.0,2020
33,,,,,110.0,,0.0,2020
36,,,,,130.0,,0.0,2020
40,,,,,60.0,,0.0,2020
41,,,,,20.0,,0.0,2020
42,,,,,100.0,,0.0,2020
43,,,,,100.0,,0.0,2020
45,,,,,150.0,,0.0,2020
49,,,,,80.0,,0.0,2020
50,,,,,80.0,,0.0,2020
55,,,,,150.0,,0.0,2020
56,,,,,150.0,,0.0,2020
71,,,,,80.0,,0.0,2020
72,,,,,80.0,,0.0,2020
75,,,,,150.0,,0.0,2020
76,,,,,150.0,,0.0,2020
78,,,,,150.0,,2.0,2020
79,,,,,150.0,,2.0,2020
80,,,,,150.0,,0.0,2020
81,,,,,150.0,,0.0,2020
82,,,,,70.0,,0.0,2020
83,,,,,70.0,,0.0,2020
84,,,,,80.0,,0.0,2020
85,,,,,80.0,,0.0,2020
88,,,,,200.0,,0.0,2020
89,,,,,200.0,,0.0,2020
90,,,,,200.0,,0.0,2020
91,,,,,200.0,,0.0,2020
95,,,,,60.0,,0.0,2020
97,,,,,130.0,,0.0,2020
98,,,,,130.0,,0.0,2020
100,,,,,120.0,,1.0,2020
101,,,,,120.0,,0.0,2020
102,,,,,120.0,,0.0,2020
104,,,,,110.0,,0.0,2020
105,,,,,160.0,,0.0,2020
106,,,,,160.0,,0.0,2020
107,,,,,160.0,,0.0,2020
108,,,,,60.0,,0.0,2020
109,,,,,160.0,,0.0,2020
111,,,,,60.0,,0.0,2020
113,,,,,100.0,,0.0,2020
114,,,,,100.0,,0.0,2020
128,,,,,250.0,,0.0,2020
131,,,,,120.0,,0.0,2020
132,,,,,120.0,,0.0,2020
133,,,,,120.0,,0.0,2020
134,,,,,120.0,,0.0,2020
137,,,,,220.0,,1.0,2020
138,,,,,220.0,,1.0,2020
139,,,,,220.0,,0.0,2020
142,,,,,130.0,,0.0,2020
145,,,,,120.0,,2.0,2020
146,,,,,120.0,,2.0,2020
147,,,,,120.0,,0.0,2020
148,,,,,120.0,,0.0,2020
149,,,,,110.0,,0.0,2020
150,,,,,50.0,,0.0,2020
153,,,,,80.0,,0.0,2020
154,,,,,100.0,,0.0,2020
